Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"CPT","lei_8987_19950213, Art. 38., caput",489,490,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DA EXTINÇÃO DA CONCESSÃO | ] A inexecução total ou parcial do contrato acarretará, a critério do poder concedente, a declaração de caducidade da concessão ou a aplicação das sanções contratuais, respeitadas as disposições deste artigo, do art. 27, e as normas convencionadas entre as partes.",urn:lex:br:federal:lei:1995-02-13;8987!art38_cpt
"PAR","lei_8987_19950213, Art. 38., § 1º",491,506,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DA EXTINÇÃO DA CONCESSÃO | ] A caducidade da concessão poderá ser declarada pelo poder concedente quando: o serviço estiver sendo prestado de forma inadequada ou deficiente, tendo por base as normas, critérios, indicadores e parâmetros definidores da qualidade do serviço; a concessionária descumprir cláusulas contratuais ou disposições legais ou regulamentares concernentes à concessão; a concessionária paralisar o serviço ou concorrer para tanto, ressalvadas as hipóteses decorrentes de caso fortuito ou força maior; a concessionária perder as condições econômicas, técnicas ou operacionais para manter a adequada prestação do serviço concedido; a concessionária não cumprir as penalidades impostas por infrações, nos devidos prazos; a concessionária não atender a intimação do poder concedente no sentido de regularizar a prestação do serviço; e a concessionária não atender a intimação do poder concedente para, em 180 (cento e oitenta) dias, apresentar a documentação relativa a regularidade fiscal, no curso da concessão, na forma do art. 29 da Lei nº 8.666, de 21 de junho de 1993. (Inciso com redação dada pela Medida Provisória nº 577, de 29.8.2012, convertida na Lei nº 12.767, de 27.12.2012)",urn:lex:br:federal:lei:1995-02-13;8987!art38_par1
"PAR","lei_8987_19950213, Art. 38., § 2º",507,508,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DA EXTINÇÃO DA CONCESSÃO | ] A declaração da caducidade da concessão deverá ser precedida da verificação da inadimplência da concessionária em processo administrativo, assegurado o direito de ampla defesa.",urn:lex:br:federal:lei:1995-02-13;8987!art38_par2
"PAR","lei_8987_19950213, Art. 38., § 3º",509,510,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DA EXTINÇÃO DA CONCESSÃO | ] Não será instaurado processo administrativo de inadimplência antes de comunicados à concessionária, detalhadamente, os descumprimentos contratuais referidos no § 1º deste artigo, dando-lhe um prazo para corrigir as falhas e transgressões apontadas e para o enquadramento, nos termos contratuais.",urn:lex:br:federal:lei:1995-02-13;8987!art38_par3
"PAR","lei_8987_19950213, Art. 38., § 4º",511,512,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DA EXTINÇÃO DA CONCESSÃO | ] Instaurado o processo administrativo e comprovada a inadimplência, a caducidade será declarada por decreto do poder concedente, independentemente de indenização prévia, calculada no decurso do processo.",urn:lex:br:federal:lei:1995-02-13;8987!art38_par4
"PAR","lei_8987_19950213, Art. 38., § 5º",513,514,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DA EXTINÇÃO DA CONCESSÃO | ] A indenização de que trata o parágrafo anterior, será devida na forma do art. 36 desta Lei e do contrato, descontado o valor das multas contratuais e dos danos causados pela concessionária.",urn:lex:br:federal:lei:1995-02-13;8987!art38_par5
"PAR","lei_8987_19950213, Art. 38., § 6º",515,516,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DA EXTINÇÃO DA CONCESSÃO | ] Declarada a caducidade, não resultará para o poder concedente qualquer espécie de responsabilidade em relação aos encargos, ônus, obrigações ou compromissos com terceiros ou com empregados da concessionária.",urn:lex:br:federal:lei:1995-02-13;8987!art38_par6
"CPT","lei_8987_19950213, Art. 39., caput",519,520,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DA EXTINÇÃO DA CONCESSÃO | ] O contrato de concessão poderá ser rescindido por iniciativa da concessionária, no caso de descumprimento das normas contratuais pelo poder concedente, mediante ação judicial especialmente intentada para esse fim.",urn:lex:br:federal:lei:1995-02-13;8987!art39_cpt
"PAR","lei_8987_19950213, Art. 39., Parágrafo único.",521,522,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DA EXTINÇÃO DA CONCESSÃO | ] Na hipótese prevista no caput deste artigo, os serviços prestados pela concessionária não poderão ser interrompidos ou paralisados, até a decisão judicial transitada em julgado.",urn:lex:br:federal:lei:1995-02-13;8987!art39_par1u
"CPT","lei_8987_19950213, Art. 40., caput",527,528,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DAS PERMISSÕES | ] A permissão de serviço público será formalizada mediante contrato de adesão, que observará os termos desta Lei, das demais normas pertinentes e do edital de licitação, inclusive quanto à precariedade e à revogabilidade unilateral do contrato pelo poder concedente.",urn:lex:br:federal:lei:1995-02-13;8987!art40_cpt
"PAR","lei_8987_19950213, Art. 40., Parágrafo único.",529,530,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DAS PERMISSÕES | ] Aplica-se às permissões o disposto nesta Lei.",urn:lex:br:federal:lei:1995-02-13;8987!art40_par1u
"CPT","lei_8987_19950213, Art. 41., caput",535,536,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DISPOSIÇÕES FINAIS E TRANSITÓRIAS | ] O disposto nesta Lei não se aplica à concessão, permissão e autorização para o serviço de radiodifusão sonora e de sons e imagens.",urn:lex:br:federal:lei:1995-02-13;8987!art41_cpt
"CPT","lei_8987_19950213, Art. 42., caput",539,540,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DISPOSIÇÕES FINAIS E TRANSITÓRIAS | ] As concessões de serviço público outorgadas anteriormente à entrada em vigor desta Lei consideram-se válidas pelo prazo fixado no contrato ou no ato de outorga, observado o disposto no art. 43 desta Lei.",urn:lex:br:federal:lei:1995-02-13;8987!art42_cpt
"PAR","lei_8987_19950213, Art. 42., § 1º",541,542,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DISPOSIÇÕES FINAIS E TRANSITÓRIAS | ] Vencido o prazo mencionado no contrato ou ato de outorga, o serviço poderá ser prestado por órgão ou entidade do poder concedente, ou delegado a terceiros, mediante novo contrato. (Parágrafo com redação dada pela Lei nº 11.445, de 5.1.2007) (Vide ADI nº 4.058/2008)",urn:lex:br:federal:lei:1995-02-13;8987!art42_par1
"PAR","lei_8987_19950213, Art. 42., § 2º",543,544,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DISPOSIÇÕES FINAIS E TRANSITÓRIAS | ] As concessões em caráter precário, as que estiverem com prazo vencido e as que estiverem em vigor por prazo indeterminado, inclusive por força de legislação anterior, permanecerão válidas pelo prazo necessário à realização dos levantamentos e avaliações indispensáveis à organização das licitações que precederão a outorga das concessões que as substituirão, prazo esse que não será inferior a 24 (vinte e quatro) meses.",urn:lex:br:federal:lei:1995-02-13;8987!art42_par2
"PAR","lei_8987_19950213, Art. 42., § 3º",545,552,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DISPOSIÇÕES FINAIS E TRANSITÓRIAS | ] As concessões a que se refere o § 2º deste artigo, inclusive as que não possuam instrumento que as formalize ou que possuam cláusula que preveja prorrogação, terão validade máxima até o dia 31 de dezembro de 2010, desde que, até o dia 30 de junho de 2009, tenham sido cumpridas, cumulativamente, as seguintes condições: levantamento mais amplo e retroativo possível dos elementos físicos constituintes da infra-estrutura de bens reversíveis e dos dados financeiros, contábeis e comerciais relativos à prestação dos serviços, em dimensão necessária e suficiente para a realização do cálculo de eventual indenização relativa aos investimentos ainda não amortizados pelas receitas emergentes da concessão, observadas as disposições legais e contratuais que regulavam a prestação do serviço ou a ela aplicáveis nos 20 (vinte) anos anteriores ao da publicação desta Lei; celebração de acordo entre o poder concedente e o concessionário sobre os critérios e a forma de indenização de eventuais créditos remanescentes de investimentos ainda não amortizados ou depreciados, apurados a partir dos levantamentos referidos no inciso I deste parágrafo e auditados por instituição especializada escolhida de comum acordo pelas partes; e publicação na imprensa oficial de ato formal de autoridade do poder concedente, autorizando a prestação precária dos serviços por prazo de até 6 (seis) meses, renovável até 31 de dezembro de 2008, mediante comprovação do cumprimento do disposto nos incisos I e II deste parágrafo. (Parágrafo acrescido pela Lei nº 11.445, de 5.1.2007)",urn:lex:br:federal:lei:1995-02-13;8987!art42_par3
"PAR","lei_8987_19950213, Art. 42., § 4º",553,554,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DISPOSIÇÕES FINAIS E TRANSITÓRIAS | ] Não ocorrendo o acordo previsto no inciso II do § 3º deste artigo, o cálculo da indenização de investimentos será feito com base nos critérios previstos no instrumento de concessão antes celebrado ou, na omissão deste, por avaliação de seu valor econômico ou reavaliação patrimonial, depreciação e amortização de ativos imobilizados definidos pelas legislações fiscal e das sociedades por ações, efetuada por empresa de auditoria independente escolhida de comum acordo pelas partes. (Parágrafo acrescido pela Lei nº 11.445, de 5.1.2007)",urn:lex:br:federal:lei:1995-02-13;8987!art42_par4
"PAR","lei_8987_19950213, Art. 42., § 5º",555,556,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DISPOSIÇÕES FINAIS E TRANSITÓRIAS | ] No caso do § 4º deste artigo, o pagamento de eventual indenização será realizado, mediante garantia real, por meio de 4 (quatro) parcelas anuais, iguais e sucessivas, da parte ainda não amortizada de investimentos e de outras indenizações relacionadas à prestação dos serviços, realizados com capital próprio do concessionário ou de seu controlador, ou originários de operações de financiamento, ou obtidos mediante emissão de ações, debêntures e outros títulos mobiliários, com a primeira parcela paga até o último dia útil do exercício financeiro em que ocorrer a reversão. (Parágrafo acrescido pela Lei nº 11.445, de 5.1.2007)",urn:lex:br:federal:lei:1995-02-13;8987!art42_par5
"PAR","lei_8987_19950213, Art. 42., § 6º",557,558,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DISPOSIÇÕES FINAIS E TRANSITÓRIAS | ] Ocorrendo acordo, poderá a indenização de que trata o § 5º deste artigo ser paga mediante receitas de novo contrato que venha a disciplinar a prestação do serviço. (Parágrafo acrescido pela Lei nº 11.445, de 5.1.2007)",urn:lex:br:federal:lei:1995-02-13;8987!art42_par6
"CPT","lei_8987_19950213, Art. 43., caput",561,562,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DISPOSIÇÕES FINAIS E TRANSITÓRIAS | ] Ficam extintas todas as concessões de serviços públicos outorgadas sem licitação na vigência da Constituição de 1988.",urn:lex:br:federal:lei:1995-02-13;8987!art43_cpt
"PAR","lei_8987_19950213, Art. 43., Parágrafo único.",563,564,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DISPOSIÇÕES FINAIS E TRANSITÓRIAS | ] Ficam também extintas todas as concessões outorgadas sem licitação anteriormente à Constituição de 1988, cujas obras ou serviços não tenham sido iniciados ou que se encontrem paralisados quando da entrada em vigor desta Lei.",urn:lex:br:federal:lei:1995-02-13;8987!art43_par1u
"CPT","lei_8987_19950213, Art. 44., caput",567,568,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DISPOSIÇÕES FINAIS E TRANSITÓRIAS | ] As concessionárias que tiverem obras que se encontrem atrasadas, na data da publicação desta Lei, apresentarão ao poder concedente, dentro de cento e oitenta dias, plano efetivo de conclusão das obras.",urn:lex:br:federal:lei:1995-02-13;8987!art44_cpt
"PAR","lei_8987_19950213, Art. 44., Parágrafo único.",569,570,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DISPOSIÇÕES FINAIS E TRANSITÓRIAS | ] Caso a concessionária não apresente o plano a que se refere este artigo ou se este plano não oferecer condições efetivas para o término da obra, o poder concedente poderá declarar extinta a concessão, relativa a essa obra.",urn:lex:br:federal:lei:1995-02-13;8987!art44_par1u
"CPT","lei_8987_19950213, Art. 45., caput",573,574,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DISPOSIÇÕES FINAIS E TRANSITÓRIAS | ] Nas hipóteses de que tratam os arts. 43 e 44 desta Lei, o poder concedente indenizará as obras e serviços realizados somente no caso e com os recursos da nova licitação.",urn:lex:br:federal:lei:1995-02-13;8987!art45_cpt
"PAR","lei_8987_19950213, Art. 45., Parágrafo único.",575,576,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DISPOSIÇÕES FINAIS E TRANSITÓRIAS | ] A licitação de que trata o caput deste artigo deverá, obrigatoriamente, levar em conta, para fins de avaliação, o estágio das obras paralisadas ou atrasadas, de modo a permitir a utilização do critério de julgamento estabelecido no inciso III do art. 15 desta Lei.",urn:lex:br:federal:lei:1995-02-13;8987!art45_par1u
"CPT","lei_8987_19950213, Art. 46., caput",579,580,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DISPOSIÇÕES FINAIS E TRANSITÓRIAS | ] Esta Lei entra em vigor na data de sua publicação.",urn:lex:br:federal:lei:1995-02-13;8987!art46_cpt
"CPT","lei_8987_19950213, Art. 47., caput",583,584,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DISPOSIÇÕES FINAIS E TRANSITÓRIAS | ] Revogam-se as disposições em contrário.",urn:lex:br:federal:lei:1995-02-13;8987!art47_cpt
"ART","lei_8987_19950213, Art. 1º",2,7,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DAS DISPOSIÇÕES PRELIMINARES | ] Art. 1º As concessões de serviços públicos e de obras públicas e as permissões de serviços públicos reger-se-ão pelos termos do art. 175 da Constituição Federal, por esta Lei, pelas normas legais pertinentes e pelas cláusulas dos indispensáveis contratos. Parágrafo único. A União, os Estados, o Distrito Federal e os Municípios promoverão a revisão e as adaptações necessárias de sua legislação às prescrições desta Lei, buscando atender as peculiaridades das diversas modalidades dos seus serviços.",urn:lex:br:federal:lei:1995-02-13;8987!art1
"ART","lei_8987_19950213, Art. 2º",8,19,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DAS DISPOSIÇÕES PRELIMINARES | ] Art. 2º Para os fins do disposto nesta Lei, considera-se: I – poder concedente: a União, o Estado, o Distrito Federal ou o Município, em cuja competência se encontre o serviço público, precedido ou não da execução de obra pública, objeto de concessão ou permissão; II – concessão de serviço público: a delegação de sua prestação, feita pelo poder concedente, mediante licitação, na modalidade concorrência ou diálogo competitivo, a pessoa jurídica ou consórcio de empresas que demonstre capacidade para seu desempenho, por sua conta e risco e por prazo determinado; (Inciso com redação dada pela Lei nº 14.133, de 1º/4/2021) III – concessão de serviço público precedida da execução de obra pública: a construção, total ou parcial, conservação, reforma, ampliação ou melhoramento de quaisquer obras de interesse público, delegados pelo poder concedente, mediante licitação, na modalidade concorrência ou diálogo competitivo, a pessoa jurídica ou consórcio de empresas que demonstre capacidade para a sua realização, por sua conta e risco, de forma que o investimento da concessionária seja remunerado e amortizado mediante a exploração do serviço ou da obra por prazo determinado; (Inciso com redação dada pela Lei nº 14.133, de 1º/4/2021) IV – permissão de serviço público: a delegação, a título precário, mediante licitação, da prestação de serviços públicos, feita pelo poder concedente à pessoa física ou jurídica que demonstre capacidade para seu desempenho, por sua conta e risco.",urn:lex:br:federal:lei:1995-02-13;8987!art2
"ART","lei_8987_19950213, Art. 3º",20,23,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DAS DISPOSIÇÕES PRELIMINARES | ] Art. 3º As concessões e permissões sujeitar-se-ão à fiscalização pelo poder concedente responsável pela delegação, com a cooperação dos usuários.",urn:lex:br:federal:lei:1995-02-13;8987!art3
"ART","lei_8987_19950213, Art. 4º",24,27,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DAS DISPOSIÇÕES PRELIMINARES | ] Art. 4º A concessão de serviço público, precedida ou não da execução de obra pública, será formalizada mediante contrato, que deverá observar os termos desta Lei, das normas pertinentes e do edital de licitação.",urn:lex:br:federal:lei:1995-02-13;8987!art4
"ART","lei_8987_19950213, Art. 5º",28,31,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DAS DISPOSIÇÕES PRELIMINARES | ] Art. 5º O poder concedente publicará, previamente ao edital de licitação, ato justificando a conveniência da outorga de concessão ou permissão, caracterizando seu objeto, área e prazo.",urn:lex:br:federal:lei:1995-02-13;8987!art5
"ART","lei_8987_19950213, Art. 6º",34,49,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DO SERVIÇO ADEQUADO | ] Art. 6º Toda concessão ou permissão pressupõe a prestação de serviço adequado ao pleno atendimento dos usuários, conforme estabelecido nesta Lei, nas normas pertinentes e no respectivo contrato. § 1º Serviço adequado é o que satisfaz as condições de regularidade, continuidade, eficiência, segurança, atualidade, generalidade, cortesia na sua prestação e modicidade das tarifas. § 2º A atualidade compreende a modernidade das técnicas, do equipamento e das instalações e a sua conservação, bem como a melhoria e expansão do serviço. § 3º Não se caracteriza como descontinuidade do serviço a sua interrupção em situação de emergência ou após prévio aviso, quando: I – motivada por razões de ordem técnica ou de segurança das instalações; e, II – por inadimplemento do usuário, considerado o interesse da coletividade. § 4º A interrupção do serviço na hipótese prevista no inciso II do § 3º deste artigo não poderá iniciar-se na sexta-feira, no sábado ou no domingo, nem em feriado ou no dia anterior a feriado. (Parágrafo acrescido pela Lei nº 14.015, de 15.6.2020)",urn:lex:br:federal:lei:1995-02-13;8987!art6
"ART","lei_8987_19950213, Art. 7º",52,67,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DOS DIREITOS E OBRIGAÇÕES DOS USUÁRIOS | ] Art. 7º Sem prejuízo do disposto na Lei nº 8.078, de 11 de setembro de 1990, são direitos e obrigações dos usuários: I – receber serviço adequado; II – receber do poder concedente e da concessionária informações para a defesa de interesses individuais ou coletivos; III – obter e utilizar o serviço, com liberdade de escolha entre vários prestadores de serviços, quando for o caso, observadas as normas do poder concedente. (Inciso com redação dada pela Lei nº 9.648, de 27.5.1998) IV – levar ao conhecimento do poder público e da concessionária as irregularidades de que tenham conhecimento, referentes ao serviço prestado; V – comunicar às autoridades competentes os atos ilícitos praticados pela concessionária na prestação do serviço; VI – contribuir para a permanência das boas condições dos bens públicos através dos quais lhes são prestados os serviços.",urn:lex:br:federal:lei:1995-02-13;8987!art7
"ART","lei_8987_19950213, Art. 7º-A.",68,73,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DOS DIREITOS E OBRIGAÇÕES DOS USUÁRIOS | ] Art. 7º-A. As concessionárias de serviços públicos, de direito público e privado, nos Estados e no Distrito Federal, são obrigadas a oferecer ao consumidor e ao usuário, dentro do mês de vencimento, o mínimo de seis datas opcionais para escolherem os dias de vencimento de seus débitos. Parágrafo único. (VETADO) (Artigo acrescido pela Lei nº 9.791, de 24.3.1999)",urn:lex:br:federal:lei:1995-02-13;8987!art7-1
"ART","lei_8987_19950213, Art. 8º",76,79,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DA POLÍTICA TARIFÁRIA | ] Art. 8º (VETADO)",urn:lex:br:federal:lei:1995-02-13;8987!art8
"ART","lei_8987_19950213, Art. 9º",80,93,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DA POLÍTICA TARIFÁRIA | ] Art. 9º A tarifa do serviço público concedido será fixada pelo preço da proposta vencedora da licitação e preservada pelas regras de revisão previstas nesta Lei, no edital e no contrato. § 1º A tarifa não será subordinada à legislação específica anterior e somente nos casos expressamente previstos em lei, sua cobrança poderá ser condicionada à existência de serviço público alternativo e gratuito para o usuário. (Parágrafo com redação dada pela Lei nº 9.648, de 27.5.1998) § 2º Os contratos poderão prever mecanismos de revisão das tarifas, a fim de manter-se o equilíbrio econômico-financeiro. § 3º Ressalvados os impostos sobre a renda, a criação, alteração ou extinção de quaisquer tributos ou encargos legais, após a apresentação da proposta, quando comprovado seu impacto, implicará a revisão da tarifa, para mais ou para menos, conforme o caso. § 4º Em havendo alteração unilateral do contrato que afete o seu inicial equilíbrio econômico-financeiro, o poder concedente deverá restabelecê-lo, concomitantemente à alteração. § 5º A concessionária deverá divulgar em seu sítio eletrônico, de forma clara e de fácil compreensão pelos usuários, tabela com o valor das tarifas praticadas e a evolução das revisões ou reajustes realizados nos últimos cinco anos. (Parágrafo acrescido pela Lei nº 13.673, de 5.6.2018)",urn:lex:br:federal:lei:1995-02-13;8987!art9
"ART","lei_8987_19950213, Art. 10.",94,97,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DA POLÍTICA TARIFÁRIA | ] Art. 10. Sempre que forem atendidas as condições do contrato, considera-se mantido seu equilíbrio econômico-financeiro.",urn:lex:br:federal:lei:1995-02-13;8987!art10
"ART","lei_8987_19950213, Art. 11.",98,103,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DA POLÍTICA TARIFÁRIA | ] Art. 11. No atendimento às peculiaridades de cada serviço público, poderá o poder concedente prever, em favor da concessionária, no edital de licitação, a possibilidade de outras fontes provenientes de receitas alternativas, complementares, acessórias ou de projetos associados, com ou sem exclusividade, com vistas a favorecer a modicidade das tarifas, observado o disposto no art. 17 desta Lei. Parágrafo único. As fontes de receita previstas neste artigo serão obrigatoriamente consideradas para a aferição do inicial equilíbrio econômico-financeiro do contrato.",urn:lex:br:federal:lei:1995-02-13;8987!art11
"ART","lei_8987_19950213, Art. 12.",104,107,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DA POLÍTICA TARIFÁRIA | ] Art. 12. (VETADO)",urn:lex:br:federal:lei:1995-02-13;8987!art12
"ART","lei_8987_19950213, Art. 13.",108,111,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DA POLÍTICA TARIFÁRIA | ] Art. 13. As tarifas poderão ser diferenciadas em função das características técnicas e dos custos específicos provenientes do atendimento aos distintos segmentos de usuários.",urn:lex:br:federal:lei:1995-02-13;8987!art13
"ART","lei_8987_19950213, Art. 14.",114,117,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DA LICITAÇÃO | ] Art. 14. Toda concessão de serviço público, precedida ou não da execução de obra pública, será objeto de prévia licitação, nos termos da legislação própria e com observância dos princípios da legalidade, moralidade, publicidade, igualdade, do julgamento por critérios objetivos e da vinculação ao instrumento convocatório.",urn:lex:br:federal:lei:1995-02-13;8987!art14
"ART","lei_8987_19950213, Art. 15.",118,143,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DA LICITAÇÃO | ] Art. 15. No julgamento da licitação será considerado um dos seguintes critérios: I – o menor valor da tarifa do serviço público a ser prestado; (Inciso com redação dada pela Lei nº 9.648, de 27.5.1998) II – a maior oferta, nos casos de pagamento ao poder concedente pela outorga da concessão; (Inciso com redação dada pela Lei nº 9.648, de 27.5.1998) III – a combinação, dois a dois, dos critérios referidos nos incisos I, II e VII; (Inciso com redação dada pela Lei nº 9.648, de 27.5.1998) IV – melhor proposta técnica, com preço fixado no edital; (Inciso acrescido pela Lei nº 9.648, de 27.5.1998) V – melhor proposta em razão da combinação dos critérios de menor valor da tarifa do serviço público a ser prestado com o de melhor técnica; (Inciso acrescido pela Lei nº 9.648, de 27.5.1998) VI – melhor proposta em razão da combinação dos critérios de maior oferta pela outorga da concessão com o de melhor técnica; ou (Inciso acrescido pela Lei nº 9.648, de 27.5.1998) VII – melhor oferta de pagamento pela outorga após qualificação de propostas técnicas. (Inciso acrescido pela Lei nº 9.648, de 27.5.1998) § 1º A aplicação do critério previsto no inciso III só será admitida quando previamente estabelecida no edital de licitação, inclusive com regras e fórmulas precisas para avaliação econômico-financeira. (Parágrafo com redação dada pela Lei nº 9.648, de 27.5.1998) § 2º Para fins de aplicação do disposto nos incisos IV, V, VI e VII, o edital de licitação conterá parâmetros e exigências para formulação de propostas técnicas. (Parágrafo com redação dada pela Lei nº 9.648, de 27.5.1998) § 3º O poder concedente recusará propostas manifestamente inexequíveis ou financeiramente incompatíveis com os objetivos da licitação. (Parágrafo com redação dada pela Lei nº 9.648, de 27.5.1998) § 4º Em igualdade de condições, será dada preferência à proposta apresentada por empresa brasileira. (Parágrafo acrescido pela Lei nº 9.648, de 27.5.1998)",urn:lex:br:federal:lei:1995-02-13;8987!art15
"ART","lei_8987_19950213, Art. 16.",144,147,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DA LICITAÇÃO | ] Art. 16. A outorga de concessão ou permissão não terá caráter de exclusividade, salvo no caso de inviabilidade técnica ou econômica justificada no ato a que se refere o art. 5º desta Lei.",urn:lex:br:federal:lei:1995-02-13;8987!art16
"ART","lei_8987_19950213, Art. 17.",148,155,"[ Dispõe sobre o regime de concessão e permissão da prestação de serviços públicos previsto no art. 175 da Constituição Federal, e dá outras providências. | DA LICITAÇÃO | ] Art. 17. Considerar-se-á desclassificada a proposta que, para sua viabilização, necessite de vantagens ou subsídios que não estejam previamente autorizados em lei e à disposição de todos os concorrentes. § 1º Considerar-se-á, também, desclassificada a proposta de entidade estatal alheia à esfera político-administrativa do poder concedente que, para sua viabilização, necessite de vantagens ou subsídios do poder público controlador da referida entidade. (Parágrafo único transformado em § 1º pela Lei nº 9.648, de 27.5.1998) § 2º Inclui-se nas vantagens ou subsídios de que trata este artigo, qualquer tipo de tratamento tributário diferenciado, ainda que em conseqüência da natureza jurídica do licitante, que comprometa a isonomia fiscal que deve prevalecer entre todos os concorrentes. (Parágrafo acrescido pela Lei nº 9.648, de 27.5.1998)",urn:lex:br:federal:lei:1995-02-13;8987!art17
