Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"PAR","lei_10973_20041202, Art. 16., § 2º",299,300,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À PARTICIPAÇÃO DAS ICT NO PROCESSO DE INOVAÇÃO | ] A representação da ICT pública, no âmbito de sua política de inovação, poderá ser delegada ao gestor do Núcleo de Inovação Tecnológica. (Parágrafo acrescido pela Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art16_par2
"PAR","lei_10973_20041202, Art. 16., § 3º",301,302,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À PARTICIPAÇÃO DAS ICT NO PROCESSO DE INOVAÇÃO | ] O Núcleo de Inovação Tecnológica poderá ser constituído com personalidade jurídica própria, como entidade privada sem fins lucrativos. (Parágrafo acrescido pela Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art16_par3
"PAR","lei_10973_20041202, Art. 16., § 4º",303,304,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À PARTICIPAÇÃO DAS ICT NO PROCESSO DE INOVAÇÃO | ] Caso o Núcleo de Inovação Tecnológica seja constituído com personalidade jurídica própria, a ICT deverá estabelecer as diretrizes de gestão e as formas de repasse de recursos. (Parágrafo acrescido pela Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art16_par4
"PAR","lei_10973_20041202, Art. 16., § 5º",305,306,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À PARTICIPAÇÃO DAS ICT NO PROCESSO DE INOVAÇÃO | ] Na hipótese do § 3º, a ICT pública é autorizada a estabelecer parceria com entidades privadas sem fins lucrativos já existentes, para a finalidade prevista no caput. (Parágrafo acrescido pela Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art16_par5
"CPT","lei_10973_20041202, Art. 17., caput",309,318,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À PARTICIPAÇÃO DAS ICT NO PROCESSO DE INOVAÇÃO | ] A ICT pública deverá, na forma de regulamento, prestar informações ao Ministério da Ciência, Tecnologia e Inovação. (“Caput” do artigo com redação dada pela Lei nº 13.243, de 11.1.2016) (Revogado pela Lei nº 13.243, de 11.1.2016) (Revogado pela Lei nº 13.243, de 11.1.2016) (Revogado pela Lei nº 13.243, de 11.1.2016) (Revogado pela Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art17_cpt
"PAR","lei_10973_20041202, Art. 17., Parágrafo único.",319,320,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À PARTICIPAÇÃO DAS ICT NO PROCESSO DE INOVAÇÃO | ] Aplica-se o disposto no caput à ICT privada beneficiada pelo poder público, na forma desta Lei. (Parágrafo único com redação dada pela Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art17_par1u
"CPT","lei_10973_20041202, Art. 18., caput",323,324,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À PARTICIPAÇÃO DAS ICT NO PROCESSO DE INOVAÇÃO | ] A ICT pública, na elaboração e na execução de seu orçamento, adotará as medidas cabíveis para a administração e a gestão de sua política de inovação para permitir o recebimento de receitas e o pagamento de despesas decorrentes da aplicação do disposto nos arts. 4º a 9º, 11 e 13, o pagamento das despesas para a proteção da propriedade intelectual e o pagamento devido aos criadores e aos eventuais colaboradores.",urn:lex:br:federal:lei:2004-12-02;10973!art18_cpt
"PAR","lei_10973_20041202, Art. 18., Parágrafo único.",325,326,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À PARTICIPAÇÃO DAS ICT NO PROCESSO DE INOVAÇÃO | ] A captação, a gestão e a aplicação das receitas próprias da ICT pública, de que tratam os arts. 4º a 8º, 11 e 13, poderão ser delegadas a fundação de apoio, quando previsto em contrato ou convênio, devendo ser aplicadas exclusivamente em objetivos institucionais de pesquisa, desenvolvimento e inovação, incluindo a carteira de projetos institucionais e a gestão da política de inovação. (Artigo com redação dada pela Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art18_par1u
"CPT","lei_10973_20041202, Art. 19., caput",331,332,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À INOVAÇÃO NAS EMPRESAS | ] A União, os Estados, o Distrito Federal, os Municípios, as ICTs e suas agências de fomento promoverão e incentivarão a pesquisa e o desenvolvimento de produtos, serviços e processos inovadores em empresas brasileiras e em entidades brasileiras de direito privado sem fins lucrativos, mediante a concessão de recursos financeiros, humanos, materiais ou de infraestrutura a serem ajustados em instrumentos específicos e destinados a apoiar atividades de pesquisa, desenvolvimento e inovação, para atender às prioridades das políticas industrial e tecnológica nacional. (“Caput” do artigo com redação dada pela Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art19_cpt
"PAR","lei_10973_20041202, Art. 19., § 1º",333,334,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À INOVAÇÃO NAS EMPRESAS | ] As prioridades da política industrial e tecnológica nacional de que trata o caput deste artigo serão estabelecidas em regulamento.",urn:lex:br:federal:lei:2004-12-02;10973!art19_par1
"PAR","lei_10973_20041202, Art. 19., § 2º",335,336,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À INOVAÇÃO NAS EMPRESAS | ] A concessão de recursos financeiros, sob a forma de subvenção econômica, financiamento ou participação societária, visando ao desenvolvimento de produtos ou processos inovadores, será precedida de aprovação de projeto pelo órgão ou entidade concedente.",urn:lex:br:federal:lei:2004-12-02;10973!art19_par2
"PAR","lei_10973_20041202, Art. 19., § 2º-A.",337,362,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À INOVAÇÃO NAS EMPRESAS | ] São instrumentos de estímulo à inovação nas empresas, quando aplicáveis, entre outros: subvenção econômica; financiamento; participação societária; bônus tecnológico; encomenda tecnológica; incentivos fiscais; concessão de bolsas; uso do poder de compra do Estado; fundos de investimentos; fundos de participação; títulos financeiros, incentivados ou não; previsão de investimento em pesquisa e desenvolvimento em contratos de concessão de serviços públicos ou em regulações setoriais. (Parágrafo acrescido pela Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art19_par2-1
"PAR","lei_10973_20041202, Art. 19., § 3º",363,364,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À INOVAÇÃO NAS EMPRESAS | ] A concessão da subvenção econômica prevista no § 1º deste artigo implica, obrigatoriamente, a assunção de contrapartida pela empresa beneficiária, na forma estabelecida nos instrumentos de ajuste específicos.",urn:lex:br:federal:lei:2004-12-02;10973!art19_par3
"PAR","lei_10973_20041202, Art. 19., § 4º",365,366,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À INOVAÇÃO NAS EMPRESAS | ] O Poder Executivo regulamentará a subvenção econômica de que trata este artigo, assegurada a destinação de percentual mínimo dos recursos do Fundo Nacional de Desenvolvimento Científico e Tecnológico - FNDCT.",urn:lex:br:federal:lei:2004-12-02;10973!art19_par4
"PAR","lei_10973_20041202, Art. 19., § 5º",367,368,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À INOVAÇÃO NAS EMPRESAS | ] Os recursos de que trata o § 4º deste artigo serão objeto de programação orçamentária em categoria específica do FNDCT, não sendo obrigatória sua aplicação na destinação setorial originária, sem prejuízo da alocação de outros recursos do FNDCT destinados à subvenção econômica.",urn:lex:br:federal:lei:2004-12-02;10973!art19_par5
"PAR","lei_10973_20041202, Art. 19., § 6º",369,394,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À INOVAÇÃO NAS EMPRESAS | ] As iniciativas de que trata este artigo poderão ser estendidas a ações visando a: apoio financeiro, econômico e fiscal direto a empresas para as atividades de pesquisa, desenvolvimento e inovação tecnológica; constituição de parcerias estratégicas e desenvolvimento de projetos de cooperação entre ICT e empresas e entre empresas, em atividades de pesquisa e desenvolvimento, que tenham por objetivo a geração de produtos, serviços e processos inovadores; criação, implantação e consolidação de incubadoras de empresas, de parques e polos tecnológicos e de demais ambientes promotores da inovação; implantação de redes cooperativas para inovação tecnológica; adoção de mecanismos para atração, criação e consolidação de centros de pesquisa e desenvolvimento de empresas brasileiras e estrangeiras; utilização do mercado de capitais e de crédito em ações de inovação; cooperação internacional para inovação e para transferência de tecnologia; internacionalização de empresas brasileiras por meio de inovação tecnológica; indução de inovação por meio de compras públicas; utilização de compensação comercial, industrial e tecnológica em contratações públicas; previsão de cláusulas de investimento em pesquisa e desenvolvimento em concessões públicas e em regimes especiais de incentivos econômicos; implantação de solução de inovação para apoio e incentivo a atividades tecnológicas ou de inovação em microempresas e em empresas de pequeno porte. (Parágrafo acrescido pela Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art19_par6
"PAR","lei_10973_20041202, Art. 19., § 7º",395,396,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À INOVAÇÃO NAS EMPRESAS | ] A União, os Estados, o Distrito Federal e os Municípios poderão utilizar mais de um instrumento de estímulo à inovação a fim de conferir efetividade aos programas de inovação em empresas. (Parágrafo acrescido pela Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art19_par7
"PAR","lei_10973_20041202, Art. 19., § 8º",397,398,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À INOVAÇÃO NAS EMPRESAS | ] Os recursos destinados à subvenção econômica serão aplicados no financiamento de atividades de pesquisa, desenvolvimento tecnológico e inovação em empresas, admitida sua destinação para despesas de capital e correntes, desde que voltadas preponderantemente à atividade financiada. (Parágrafo acrescido pela Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art19_par8
"CPT","lei_10973_20041202, Art. 20., caput",401,402,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À INOVAÇÃO NAS EMPRESAS | ] Os órgãos e entidades da administração pública, em matéria de interesse público, poderão contratar diretamente ICT, entidades de direito privado sem fins lucrativos ou empresas, isoladamente ou em consórcios, voltadas para atividades de pesquisa e de reconhecida capacitação tecnológica no setor, visando à realização de atividades de pesquisa, desenvolvimento e inovação que envolvam risco tecnológico, para solução de problema técnico específico ou obtenção de produto, serviço ou processo inovador. (“Caput” do artigo com redação dada pela Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art20_cpt
"PAR","lei_10973_20041202, Art. 20., § 1º",403,404,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À INOVAÇÃO NAS EMPRESAS | ] Considerar-se-á desenvolvida na vigência do contrato a que se refere o caput deste artigo a criação intelectual pertinente ao seu objeto cuja proteção seja requerida pela empresa contratada até 2 (dois) anos após o seu término.",urn:lex:br:federal:lei:2004-12-02;10973!art20_par1
"PAR","lei_10973_20041202, Art. 20., § 2º",405,406,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À INOVAÇÃO NAS EMPRESAS | ] Findo o contrato sem alcance integral ou com alcance parcial do resultado almejado, o órgão ou entidade contratante, a seu exclusivo critério, poderá, mediante auditoria técnica e financeira, prorrogar seu prazo de duração ou elaborar relatório final dando-o por encerrado.",urn:lex:br:federal:lei:2004-12-02;10973!art20_par2
"PAR","lei_10973_20041202, Art. 20., § 3º",407,408,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À INOVAÇÃO NAS EMPRESAS | ] O pagamento decorrente da contratação prevista no caput será efetuado proporcionalmente aos trabalhos executados no projeto, consoante o cronograma físico-financeiro aprovado, com a possibilidade de adoção de remunerações adicionais associadas ao alcance de metas de desempenho no projeto. (Parágrafo com redação dada pela Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art20_par3
"PAR","lei_10973_20041202, Art. 20., § 4º",409,410,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À INOVAÇÃO NAS EMPRESAS | ] O fornecimento, em escala ou não, do produto ou processo inovador resultante das atividades de pesquisa, desenvolvimento e inovação encomendadas na forma do caput poderá ser contratado mediante dispensa de licitação, inclusive com o próprio desenvolvedor da encomenda, observado o disposto em regulamento específico. (Parágrafo acrescido pela Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art20_par4
"PAR","lei_10973_20041202, Art. 20., § 5º",411,416,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À INOVAÇÃO NAS EMPRESAS | ] Para os fins do caput e do § 4º, a administração pública poderá, mediante justificativa expressa, contratar concomitantemente mais de uma ICT, entidade de direito privado sem fins lucrativos ou empresa com o objetivo de: desenvolver alternativas para solução de problema técnico específico ou obtenção de produto ou processo inovador; ou executar partes de um mesmo objeto. (Parágrafo acrescido pela Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art20_par5
"PAR","lei_10973_20041202, Art. 20., § 6º",417,424,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À INOVAÇÃO NAS EMPRESAS | ] Observadas as diretrizes previstas em regulamento específico, os órgãos e as entidades da administração pública federal competentes para regulação, revisão, aprovação, autorização ou licenciamento atribuído ao poder público, inclusive para fins de vigilância sanitária, preservação ambiental, importação de bens e segurança, estabelecerão normas e procedimentos especiais, simplificados e prioritários que facilitem: a realização das atividades de pesquisa, desenvolvimento ou inovação encomendadas na forma do caput; a obtenção dos produtos para pesquisa e desenvolvimento necessários à realização das atividades descritas no inciso I deste parágrafo; e a fabricação, a produção e a contratação de produto, serviço ou processo inovador resultante das atividades descritas no inciso I deste parágrafo. (Parágrafo acrescido pela Medida Provisória nº 718, de 16.3.2016, convertida na Lei nº 13.322, de 28.7.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art20_par6
"CPT","lei_10973_20041202, Art. 20-A., caput",427,432,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À INOVAÇÃO NAS EMPRESAS | ] (VETADO na Lei nº 13.243, de 11.1.2016) (VETADO na Lei nº 13.243, de 11.1.2016) (VETADO na Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art20-1_cpt
"PAR","lei_10973_20041202, Art. 20-A., § 1º",433,434,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À INOVAÇÃO NAS EMPRESAS | ] (VETADO na Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art20-1_par1
"PAR","lei_10973_20041202, Art. 20-A., § 2º",435,436,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À INOVAÇÃO NAS EMPRESAS | ] Aplicam-se ao procedimento de contratação as regras próprias do ente ou entidade da administração pública contratante. (Parágrafo acrescido pela Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art20-1_par2
"PAR","lei_10973_20041202, Art. 20-A., § 3º",437,438,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À INOVAÇÃO NAS EMPRESAS | ] Outras hipóteses de contratação de prestação de serviços ou fornecimento de bens elaborados com aplicação sistemática de conhecimentos científicos e tecnológicos poderão ser previstas em regulamento. (Parágrafo acrescido pela Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art20-1_par3
"PAR","lei_10973_20041202, Art. 20-A., § 4º",439,440,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À INOVAÇÃO NAS EMPRESAS | ] Nas contratações de que trata este artigo, deverá ser observado o disposto no inciso IV do art. 27. (Parágrafo acrescido pela Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art20-1_par4
"CPT","lei_10973_20041202, Art. 21., caput",443,444,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À INOVAÇÃO NAS EMPRESAS | ] As agências de fomento deverão promover, por meio de programas específicos, ações de estímulo à inovação nas micro e pequenas empresas, inclusive mediante extensão tecnológica realizada pelas ICT.",urn:lex:br:federal:lei:2004-12-02;10973!art21_cpt
"CPT","lei_10973_20041202, Art. 21-A., caput",447,448,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À INOVAÇÃO NAS EMPRESAS | ] A União, os Estados, o Distrito Federal, os Municípios, os órgãos e as agências de fomento, as ICTs públicas e as fundações de apoio concederão bolsas de estímulo à inovação no ambiente produtivo, destinadas à formação e à capacitação de recursos humanos e à agregação de especialistas, em ICTs e em empresas, que contribuam para a execução de projetos de pesquisa, desenvolvimento tecnológico e inovação e para as atividades de extensão tecnológica, de proteção da propriedade intelectual e de transferência de tecnologia. (“Caput” do artigo acrescido pela Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art21-1_cpt
"PAR","lei_10973_20041202, Art. 21-A., Parágrafo único.",449,450,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO À INOVAÇÃO NAS EMPRESAS | ] (VETADO na Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art21-1_par1u
"CPT","lei_10973_20041202, Art. 22., caput",455,456,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO AO INVENTOR INDEPENDENTE | ] Ao inventor independente que comprove depósito de pedido de patente é facultado solicitar a adoção de sua criação por ICT pública, que decidirá quanto à conveniência e à oportunidade da solicitação e à elaboração de projeto voltado à avaliação da criação para futuro desenvolvimento, incubação, utilização, industrialização e inserção no mercado. (“Caput” do artigo com redação dada pela Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art22_cpt
"PAR","lei_10973_20041202, Art. 22., § 1º",457,458,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO AO INVENTOR INDEPENDENTE | ] O núcleo de inovação tecnológica da ICT avaliará a invenção, a sua afinidade com a respectiva área de atuação e o interesse no seu desenvolvimento.",urn:lex:br:federal:lei:2004-12-02;10973!art22_par1
"PAR","lei_10973_20041202, Art. 22., § 2º",459,460,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO AO INVENTOR INDEPENDENTE | ] O núcleo informará ao inventor independente, no prazo máximo de 6 (seis) meses, a decisão quanto à adoção a que se refere o caput deste artigo.",urn:lex:br:federal:lei:2004-12-02;10973!art22_par2
"PAR","lei_10973_20041202, Art. 22., § 3º",461,462,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO AO INVENTOR INDEPENDENTE | ] O inventor independente, mediante instrumento jurídico específico, deverá comprometer-se a compartilhar os eventuais ganhos econômicos auferidos com a exploração da invenção protegida adotada por ICT pública. (Parágrafo com redação dada pela Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art22_par3
"CPT","lei_10973_20041202, Art. 22-A., caput",465,474,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DO ESTÍMULO AO INVENTOR INDEPENDENTE | ] A União, os Estados, o Distrito Federal, os Municípios, as agências de fomento e as ICTs públicas poderão apoiar o inventor independente que comprovar o depósito de patente de sua criação, entre outras formas, por meio de: análise da viabilidade técnica e econômica do objeto de sua invenção; assistência para transformação da invenção em produto ou processo com os mecanismos financeiros e creditícios dispostos na legislação; assistência para constituição de empresa que produza o bem objeto da invenção; orientação para transferência de tecnologia para empresas já constituídas. (Artigo acrescido pela Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art22-1_cpt
"CPT","lei_10973_20041202, Art. 23., caput",479,480,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DOS FUNDOS DE INVESTIMENTO | ] Fica autorizada a instituição de fundos mútuos de investimento em empresas cuja atividade principal seja a inovação, caracterizados pela comunhão de recursos captados por meio do sistema de distribuição de valores mobiliários, na forma da Lei nº 6.385, de 7 de dezembro de 1976, destinados à aplicação em carteira diversificada de valores mobiliários de emissão dessas empresas.",urn:lex:br:federal:lei:2004-12-02;10973!art23_cpt
"PAR","lei_10973_20041202, Art. 23., Parágrafo único.",481,482,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DOS FUNDOS DE INVESTIMENTO | ] A Comissão de Valores Mobiliários editará normas complementares sobre a constituição, o funcionamento e a administração dos fundos, no prazo de 90 (noventa) dias da data de publicação desta Lei.",urn:lex:br:federal:lei:2004-12-02;10973!art23_par1u
"CPT","lei_10973_20041202, Art. 24., caput",487,488,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DISPOSIÇÕES FINAIS | ] A Lei nº 8.745, de 9 de dezembro de 1993, passa a vigorar com as seguintes alterações: admissão de professor, pesquisador e tecnólogo substitutos para suprir a falta de professor, pesquisador ou tecnólogo ocupante de cargo efetivo, decorrente de licença para exercer atividade empresarial relativa à inovação. 3 (três) anos, nos casos dos incisos VI, alínea 'h', e VII do art. 2º; no caso do inciso VII do art. 2º, desde que o prazo total não exceda 6 (seis) anos.",urn:lex:br:federal:lei:2004-12-02;10973!art24_cpt
"CPT","lei_10973_20041202, Art. 25., caput",491,492,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DISPOSIÇÕES FINAIS | ] O art. 24 da Lei nº 8.666, de 21 de junho de 1993, passa a vigorar acrescido do seguinte inciso: na contratação realizada por Instituição Científica e Tecnológica - ICT ou por agência de fomento para a transferência de tecnologia e para o licenciamento de direito de uso ou de exploração de criação protegida.",urn:lex:br:federal:lei:2004-12-02;10973!art25_cpt
"CPT","lei_10973_20041202, Art. 26., caput",495,496,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DISPOSIÇÕES FINAIS | ] As ICT que contemplem o ensino entre suas atividades principais deverão associar, obrigatoriamente, a aplicação do disposto nesta Lei a ações de formação de recursos humanos sob sua responsabilidade.",urn:lex:br:federal:lei:2004-12-02;10973!art26_cpt
"CPT","lei_10973_20041202, Art. 26-A., caput",499,500,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DISPOSIÇÕES FINAIS | ] As medidas de incentivo previstas nesta Lei, no que for cabível, aplicam-se às ICTs públicas que também exerçam atividades de produção e oferta de bens e serviços. (Artigo acrescido pela Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art26-1_cpt
"CPT","lei_10973_20041202, Art. 26-B., caput",503,504,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DISPOSIÇÕES FINAIS | ] (VETADO na Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art26-2_cpt
"CPT","lei_10973_20041202, Art. 27., caput",507,520,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DISPOSIÇÕES FINAIS | ] Na aplicação do disposto nesta Lei, serão observadas as seguintes diretrizes: priorizar, nas regiões menos desenvolvidas do País e na Amazônia, ações que visem a dotar a pesquisa e o sistema produtivo regional de maiores recursos humanos e capacitação tecnológica; atender a programas e projetos de estímulo à inovação na indústria de defesa nacional e que ampliem a exploração e o desenvolvimento da Zona Econômica Exclusiva (ZEE) e da Plataforma Continental; assegurar tratamento diferenciado, favorecido e simplificado às microempresas e às empresas de pequeno porte; (Inciso com redação dada pela Lei nº 13.243, de 11.1.2016) dar tratamento preferencial, diferenciado e favorecido, na aquisição de bens e serviços pelo poder público e pelas fundações de apoio para a execução de projetos de desenvolvimento institucional da instituição apoiada, nos termos da Lei nº 8.958, de 20 de dezembro de 1994, às empresas que invistam em pesquisa e no desenvolvimento de tecnologia no País e às microempresas e empresas de pequeno porte de base tecnológica, criadas no ambiente das atividades de pesquisa das ICTs. (Inciso com redação dada pela Lei nº 12.349, de 15.12.2010) promover a simplificação dos procedimentos para gestão dos projetos de ciência, tecnologia e inovação e do controle por resultados em sua avaliação; (Inciso acrescido pela Lei nº 13.243, de 11.1.2016) promover o desenvolvimento e a difusão de tecnologias sociais e o fortalecimento da extensão tecnológica para a inclusão produtiva e social. (Inciso acrescido pela Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art27_cpt
"CPT","lei_10973_20041202, Art. 27-A., caput",523,524,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DISPOSIÇÕES FINAIS | ] Os procedimentos de prestação de contas dos recursos repassados com base nesta Lei deverão seguir formas simplificadas e uniformizadas e, de forma a garantir a governança e a transparência das informações, ser realizados anualmente, preferencialmente, mediante envio eletrônico de informações, nos termos de regulamento. (“Caput” do artigo acrescido pela Lei nº 13.243, de 11.1.2016)",urn:lex:br:federal:lei:2004-12-02;10973!art27-1_cpt
"PAR","lei_10973_20041202, Art. 27-A., Parágrafo único.",525,526,"[ Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no ambiente produtivo e dá outras providências. | DISPOSIÇÕES FINAIS | ] As informações sobre prestação de contas de recursos repassados com base nesta Lei serão acessíveis ao público, conforme o disposto na Lei nº 12.527, de 18 de novembro de 2011 (Lei de Acesso à Informação). (Parágrafo único acrescido pela Lei nº 15.001, de 16.10.2024)",urn:lex:br:federal:lei:2004-12-02;10973!art27-1_par1u
